age,job,contact,duration,y
47.0,blue-collar,cellular,157.0,0
52.0,blue-collar,cellular,92.0,0
30.0,blue-collar,cellular,204.0,0
42.0,admin.,cellular,220.0,0
35.0,blue-collar,cellular,130.0,0
27.0,blue-collar,telephone,3284.0,0
45.0,blue-collar,cellular,61.0,0
26.0,admin.,cellular,262.0,1
48.0,technician,telephone,189.0,0
23.0,blue-collar,cellular,672.0,1
32.0,technician,telephone,106.0,0
44.0,admin.,cellular,214.0,0
36.0,technician,cellular,225.0,0
31.0,student,cellular,608.0,1
42.0,self-employed,cellular,1206.0,1
33.0,services,cellular,82.0,0
34.0,blue-collar,cellular,52.0,0
36.0,self-employed,telephone,134.0,0
21.0,admin.,cellular,111.0,0
25.0,admin.,cellular,62.0,0
30.0,admin.,cellular,106.0,0
40.0,technician,telephone,96.0,0
36.0,admin.,cellular,135.0,0
45.0,services,cellular,125.0,0
41.0,management,cellular,264.0,0
34.0,unknown,cellular,73.0,0
31.0,admin.,telephone,170.0,0
50.0,management,cellular,143.0,0
31.0,technician,cellular,282.0,0
46.0,management,cellular,116.0,0
26.0,admin.,cellular,115.0,0
35.0,blue-collar,telephone,34.0,0
52.0,admin.,cellular,556.0,1
68.0,retired,cellular,1248.0,1
39.0,technician,cellular,57.0,0
60.0,retired,telephone,280.0,0
41.0,blue-collar,cellular,187.0,0
55.0,admin.,telephone,178.0,0
48.0,technician,cellular,1096.0,1
33.0,blue-collar,cellular,275.0,0
31.0,blue-collar,cellular,103.0,0
33.0,blue-collar,telephone,183.0,0
50.0,housemaid,cellular,349.0,1
50.0,blue-collar,cellular,117.0,0
50.0,services,telephone,248.0,0
42.0,blue-collar,cellular,227.0,0
34.0,self-employed,cellular,905.0,0
32.0,services,cellular,76.0,0
33.0,admin.,telephone,304.0,0
42.0,blue-collar,cellular,139.0,0
45.0,technician,telephone,845.0,1
28.0,technician,cellular,201.0,0
59.0,retired,telephone,435.0,0
35.0,blue-collar,telephone,198.0,0
50.0,blue-collar,cellular,474.0,1
35.0,admin.,cellular,992.0,1
58.0,retired,cellular,232.0,0
37.0,blue-collar,telephone,59.0,0
30.0,blue-collar,telephone,198.0,0
23.0,services,telephone,85.0,0
35.0,admin.,telephone,35.0,0
45.0,services,cellular,141.0,0
35.0,blue-collar,telephone,155.0,0
29.0,technician,cellular,86.0,0
34.0,admin.,cellular,118.0,0
28.0,technician,cellular,175.0,0
48.0,admin.,telephone,355.0,0
32.0,blue-collar,cellular,482.0,1
50.0,admin.,cellular,23.0,0
33.0,admin.,cellular,172.0,0
44.0,admin.,telephone,158.0,0
51.0,admin.,cellular,175.0,0
33.0,admin.,telephone,111.0,0
58.0,retired,cellular,269.0,0
32.0,management,cellular,333.0,0
27.0,blue-collar,cellular,259.0,0
33.0,blue-collar,cellular,199.0,0
55.0,admin.,cellular,163.0,0
31.0,technician,cellular,79.0,0
37.0,blue-collar,telephone,131.0,0
38.0,admin.,cellular,182.0,0
36.0,services,telephone,501.0,0
30.0,self-employed,cellular,34.0,0
38.0,technician,cellular,80.0,0
28.0,blue-collar,telephone,216.0,0
54.0,admin.,telephone,66.0,0
32.0,technician,telephone,186.0,0
24.0,blue-collar,cellular,51.0,0
33.0,technician,telephone,215.0,0
27.0,technician,cellular,93.0,0
55.0,technician,cellular,150.0,0
32.0,admin.,cellular,185.0,0
33.0,services,cellular,44.0,0
30.0,unknown,cellular,171.0,0
50.0,admin.,telephone,20.0,0
53.0,admin.,telephone,287.0,0
48.0,technician,cellular,193.0,0
26.0,technician,cellular,102.0,0
34.0,services,cellular,455.0,0
48.0,technician,cellular,373.0,0
37.0,self-employed,cellular,56.0,0
27.0,admin.,cellular,167.0,0
45.0,self-employed,telephone,128.0,0
41.0,admin.,telephone,96.0,0
30.0,entrepreneur,cellular,706.0,0
38.0,admin.,cellular,82.0,0
32.0,admin.,cellular,130.0,0
50.0,self-employed,cellular,433.0,0
29.0,technician,cellular,153.0,0
33.0,admin.,cellular,184.0,0
36.0,blue-collar,cellular,95.0,0
33.0,unemployed,telephone,16.0,0
61.0,admin.,telephone,261.0,1
49.0,blue-collar,telephone,156.0,0
47.0,blue-collar,cellular,173.0,0
28.0,admin.,cellular,144.0,0
47.0,admin.,telephone,127.0,0
50.0,blue-collar,cellular,186.0,0
53.0,admin.,cellular,431.0,0
32.0,blue-collar,telephone,1009.0,0
46.0,blue-collar,cellular,357.0,0
51.0,self-employed,telephone,143.0,0
32.0,technician,telephone,67.0,0
30.0,admin.,telephone,308.0,0
33.0,unemployed,telephone,129.0,0
46.0,admin.,cellular,98.0,0
40.0,technician,cellular,52.0,0
33.0,blue-collar,telephone,113.0,0
34.0,management,cellular,154.0,0
31.0,technician,cellular,155.0,0
42.0,admin.,cellular,46.0,0
30.0,blue-collar,telephone,338.0,0
37.0,services,cellular,445.0,1
31.0,blue-collar,cellular,1279.0,1
36.0,blue-collar,cellular,98.0,0
43.0,management,telephone,153.0,0
30.0,admin.,telephone,177.0,0
25.0,admin.,cellular,277.0,0
47.0,blue-collar,telephone,162.0,0
55.0,management,telephone,205.0,0
49.0,blue-collar,telephone,374.0,0
54.0,blue-collar,telephone,53.0,0
24.0,management,cellular,91.0,0
38.0,management,cellular,149.0,0
31.0,technician,telephone,426.0,1
45.0,entrepreneur,cellular,301.0,0
40.0,services,cellular,161.0,1
53.0,retired,cellular,82.0,0
38.0,technician,cellular,74.0,0
40.0,technician,telephone,66.0,0
32.0,blue-collar,cellular,157.0,0
58.0,housemaid,cellular,511.0,0
38.0,blue-collar,telephone,39.0,0
37.0,technician,telephone,351.0,0
63.0,management,cellular,156.0,0
38.0,entrepreneur,cellular,157.0,0
51.0,admin.,cellular,59.0,0
39.0,blue-collar,cellular,408.0,0
35.0,unemployed,telephone,98.0,0
45.0,blue-collar,telephone,333.0,0
30.0,student,telephone,300.0,1
43.0,blue-collar,cellular,99.0,0
36.0,admin.,cellular,18.0,0
39.0,services,cellular,111.0,0
43.0,services,cellular,390.0,0
29.0,admin.,cellular,446.0,1
31.0,entrepreneur,telephone,108.0,0
30.0,unemployed,cellular,142.0,1
31.0,technician,cellular,546.0,1
33.0,technician,cellular,519.0,1
39.0,services,telephone,81.0,0
30.0,blue-collar,telephone,131.0,0
49.0,management,cellular,141.0,0
34.0,technician,cellular,85.0,0
32.0,unemployed,telephone,153.0,0
26.0,blue-collar,cellular,250.0,0
27.0,self-employed,cellular,281.0,1
34.0,technician,telephone,185.0,0
36.0,admin.,cellular,96.0,0
32.0,admin.,cellular,164.0,0
32.0,management,cellular,194.0,0
28.0,admin.,cellular,116.0,0
38.0,technician,cellular,848.0,1
48.0,admin.,cellular,265.0,0
32.0,admin.,cellular,112.0,0
41.0,entrepreneur,cellular,854.0,1
57.0,retired,cellular,153.0,0
41.0,admin.,telephone,115.0,0
35.0,admin.,telephone,259.0,0
42.0,admin.,telephone,104.0,0
42.0,admin.,cellular,406.0,0
50.0,self-employed,cellular,219.0,0
36.0,unemployed,cellular,225.0,1
53.0,technician,cellular,322.0,0
44.0,technician,telephone,371.0,0
48.0,blue-collar,telephone,174.0,0
32.0,blue-collar,telephone,147.0,0
57.0,admin.,cellular,231.0,0
52.0,blue-collar,cellular,108.0,0
41.0,admin.,cellular,12.0,0
53.0,admin.,telephone,63.0,0
35.0,blue-collar,cellular,153.0,0
36.0,services,telephone,229.0,0
28.0,blue-collar,cellular,98.0,0
41.0,technician,cellular,139.0,0
36.0,services,cellular,102.0,0
59.0,unemployed,cellular,614.0,1
35.0,blue-collar,cellular,265.0,0
52.0,entrepreneur,cellular,149.0,0
44.0,admin.,telephone,165.0,0
30.0,unemployed,telephone,294.0,0
40.0,management,cellular,955.0,1
58.0,retired,telephone,268.0,0
35.0,admin.,telephone,123.0,0
51.0,technician,cellular,72.0,0
41.0,housemaid,telephone,126.0,0
37.0,technician,telephone,197.0,0
45.0,management,cellular,334.0,0
37.0,blue-collar,telephone,82.0,0
38.0,blue-collar,telephone,922.0,1
40.0,blue-collar,cellular,139.0,0
28.0,student,cellular,101.0,0
32.0,services,cellular,1090.0,0
29.0,services,telephone,251.0,0
40.0,blue-collar,telephone,150.0,0
64.0,unemployed,cellular,427.0,0
35.0,admin.,telephone,541.0,0
31.0,admin.,telephone,43.0,0
37.0,technician,cellular,157.0,1
33.0,management,telephone,71.0,0
39.0,self-employed,cellular,389.0,0
44.0,services,cellular,395.0,0
33.0,blue-collar,cellular,163.0,0
58.0,blue-collar,telephone,281.0,0
32.0,admin.,telephone,588.0,1
33.0,blue-collar,telephone,232.0,0
32.0,blue-collar,telephone,956.0,1
54.0,unknown,cellular,174.0,0
50.0,blue-collar,telephone,46.0,0
36.0,entrepreneur,cellular,41.0,0
54.0,blue-collar,telephone,26.0,0
52.0,technician,cellular,191.0,0
31.0,blue-collar,cellular,37.0,0
38.0,student,telephone,763.0,0
36.0,technician,cellular,216.0,0
58.0,retired,cellular,1014.0,1
25.0,technician,cellular,127.0,0
70.0,retired,cellular,144.0,0
25.0,technician,telephone,92.0,0
34.0,technician,cellular,64.0,0
35.0,management,cellular,102.0,0
39.0,admin.,cellular,97.0,0
31.0,student,cellular,149.0,0
33.0,admin.,cellular,406.0,1
58.0,housemaid,cellular,144.0,0
37.0,admin.,cellular,312.0,0
37.0,admin.,cellular,286.0,0
56.0,unemployed,telephone,43.0,0
32.0,blue-collar,cellular,1091.0,1
52.0,admin.,cellular,287.0,1
34.0,admin.,cellular,299.0,0
31.0,technician,cellular,298.0,0
34.0,management,cellular,264.0,0
34.0,management,telephone,220.0,0
35.0,technician,cellular,128.0,0
34.0,admin.,cellular,106.0,0
47.0,housemaid,telephone,241.0,0
36.0,blue-collar,cellular,14.0,0
49.0,unemployed,telephone,271.0,0
57.0,technician,cellular,160.0,0
24.0,technician,cellular,841.0,1
54.0,technician,telephone,171.0,0
51.0,blue-collar,cellular,207.0,0
29.0,technician,cellular,245.0,0
46.0,blue-collar,telephone,101.0,0
42.0,services,cellular,101.0,0
36.0,admin.,cellular,89.0,0
35.0,technician,cellular,115.0,0
39.0,admin.,telephone,658.0,0
44.0,management,cellular,71.0,0
29.0,technician,telephone,247.0,1
34.0,admin.,cellular,114.0,0
37.0,admin.,cellular,188.0,0
26.0,blue-collar,cellular,54.0,0
43.0,management,cellular,93.0,0
35.0,blue-collar,telephone,58.0,0
44.0,technician,telephone,312.0,0
30.0,technician,cellular,129.0,0
25.0,technician,telephone,156.0,0
35.0,blue-collar,cellular,487.0,0
45.0,self-employed,telephone,734.0,1
57.0,blue-collar,telephone,651.0,1
33.0,admin.,cellular,245.0,0
48.0,blue-collar,telephone,173.0,0
34.0,blue-collar,telephone,95.0,0
28.0,admin.,cellular,63.0,0
33.0,admin.,cellular,157.0,0
25.0,technician,cellular,595.0,0
50.0,management,cellular,230.0,0
27.0,admin.,telephone,195.0,0
49.0,technician,cellular,333.0,0
51.0,housemaid,cellular,132.0,0
45.0,technician,telephone,336.0,0
30.0,student,cellular,585.0,0
34.0,blue-collar,telephone,266.0,0
24.0,blue-collar,cellular,107.0,0
57.0,blue-collar,telephone,300.0,0
35.0,management,cellular,127.0,0
23.0,blue-collar,telephone,287.0,0
39.0,blue-collar,cellular,607.0,1
48.0,unemployed,telephone,157.0,0
30.0,admin.,telephone,107.0,0
31.0,entrepreneur,cellular,152.0,0
32.0,admin.,cellular,358.0,1
54.0,technician,cellular,343.0,0
26.0,student,telephone,277.0,0
49.0,services,cellular,291.0,0
35.0,management,cellular,288.0,0
51.0,blue-collar,telephone,1009.0,0
55.0,services,cellular,341.0,0
55.0,technician,telephone,130.0,0
40.0,services,telephone,144.0,1
33.0,technician,telephone,205.0,0
38.0,blue-collar,telephone,389.0,0
29.0,student,telephone,630.0,1
52.0,technician,cellular,67.0,0
26.0,admin.,cellular,1310.0,1
27.0,technician,telephone,148.0,0
43.0,services,cellular,216.0,0
44.0,management,cellular,152.0,0
36.0,technician,telephone,322.0,0
56.0,retired,cellular,429.0,1
39.0,technician,cellular,119.0,0
35.0,technician,telephone,194.0,0
44.0,self-employed,cellular,134.0,0
54.0,blue-collar,telephone,500.0,0
35.0,admin.,cellular,228.0,0
43.0,management,cellular,121.0,0
40.0,services,cellular,131.0,0
46.0,services,telephone,89.0,0
24.0,technician,cellular,192.0,1
48.0,services,cellular,96.0,0
51.0,admin.,telephone,25.0,0
34.0,management,telephone,484.0,0
30.0,blue-collar,telephone,256.0,0
41.0,management,cellular,369.0,0
34.0,admin.,cellular,281.0,1
33.0,services,telephone,119.0,0
21.0,admin.,cellular,102.0,0
56.0,management,cellular,126.0,0
46.0,blue-collar,cellular,150.0,0
38.0,services,telephone,392.0,0
33.0,blue-collar,cellular,84.0,0
35.0,admin.,cellular,95.0,0
38.0,services,telephone,269.0,0
30.0,self-employed,cellular,138.0,0
57.0,management,cellular,56.0,0
36.0,blue-collar,cellular,284.0,0
34.0,admin.,cellular,147.0,0
50.0,admin.,cellular,208.0,0
46.0,student,cellular,587.0,0
44.0,entrepreneur,telephone,75.0,0
45.0,technician,cellular,311.0,0
37.0,admin.,telephone,118.0,0
58.0,admin.,telephone,60.0,0
44.0,entrepreneur,cellular,191.0,0
48.0,technician,cellular,174.0,0
52.0,admin.,cellular,127.0,0
59.0,entrepreneur,telephone,19.0,0
42.0,admin.,cellular,160.0,1
31.0,self-employed,cellular,291.0,0
28.0,technician,cellular,477.0,0
51.0,blue-collar,telephone,155.0,0
51.0,blue-collar,cellular,440.0,1
36.0,admin.,cellular,74.0,0
50.0,admin.,cellular,23.0,0
34.0,admin.,telephone,34.0,0
53.0,entrepreneur,cellular,21.0,0
28.0,technician,telephone,472.0,0
48.0,blue-collar,telephone,205.0,0
43.0,blue-collar,telephone,263.0,0
34.0,technician,telephone,92.0,0
37.0,technician,telephone,298.0,0
33.0,blue-collar,telephone,309.0,0
34.0,services,telephone,369.0,0
52.0,entrepreneur,cellular,472.0,0
43.0,unemployed,telephone,744.0,0
42.0,admin.,telephone,215.0,0
45.0,blue-collar,cellular,371.0,0
44.0,admin.,telephone,413.0,0
41.0,admin.,cellular,435.0,0
32.0,blue-collar,cellular,276.0,1
34.0,admin.,telephone,290.0,1
32.0,blue-collar,cellular,11.0,0
33.0,services,cellular,198.0,0
25.0,admin.,cellular,271.0,0
49.0,blue-collar,cellular,204.0,0
34.0,technician,cellular,526.0,0
47.0,entrepreneur,cellular,44.0,0
40.0,services,telephone,153.0,0
24.0,admin.,cellular,210.0,0
49.0,technician,telephone,8.0,0
25.0,admin.,cellular,286.0,1
62.0,housemaid,cellular,443.0,0
55.0,blue-collar,telephone,435.0,0
48.0,blue-collar,cellular,43.0,0
57.0,blue-collar,cellular,97.0,0
36.0,admin.,cellular,74.0,0
46.0,blue-collar,telephone,147.0,0
53.0,technician,cellular,421.0,1
27.0,student,cellular,747.0,0
30.0,services,cellular,622.0,1
29.0,admin.,cellular,132.0,0
76.0,retired,cellular,258.0,0
31.0,self-employed,cellular,73.0,0
31.0,admin.,cellular,80.0,0
36.0,admin.,cellular,196.0,1
40.0,admin.,cellular,53.0,0
30.0,technician,cellular,1197.0,0
35.0,unemployed,cellular,76.0,0
28.0,blue-collar,telephone,325.0,0
52.0,technician,telephone,6.0,0
29.0,blue-collar,cellular,206.0,0
32.0,admin.,cellular,66.0,0
52.0,housemaid,cellular,728.0,0
35.0,technician,cellular,143.0,0
27.0,student,cellular,312.0,0
54.0,technician,cellular,432.0,0
24.0,self-employed,cellular,64.0,0
34.0,technician,cellular,116.0,0
37.0,student,cellular,417.0,1
42.0,admin.,cellular,157.0,0
48.0,technician,cellular,78.0,0
41.0,blue-collar,cellular,128.0,0
53.0,admin.,cellular,351.0,0
29.0,admin.,cellular,31.0,0
31.0,management,cellular,68.0,0
53.0,management,telephone,23.0,0
35.0,admin.,telephone,41.0,0
73.0,retired,telephone,185.0,0
45.0,admin.,telephone,29.0,0
32.0,services,telephone,90.0,0
33.0,self-employed,telephone,141.0,0
30.0,management,cellular,283.0,0
34.0,unemployed,cellular,167.0,1
50.0,blue-collar,telephone,343.0,0
28.0,blue-collar,telephone,445.0,0
56.0,blue-collar,telephone,286.0,0
37.0,technician,cellular,96.0,0
42.0,blue-collar,cellular,178.0,0
51.0,technician,cellular,153.0,0
53.0,blue-collar,cellular,334.0,0
39.0,admin.,telephone,178.0,0
24.0,services,telephone,816.0,0
38.0,blue-collar,cellular,225.0,0
47.0,blue-collar,telephone,65.0,0
34.0,admin.,cellular,135.0,0
57.0,admin.,telephone,616.0,0
29.0,blue-collar,telephone,1318.0,1
31.0,student,telephone,332.0,0
27.0,admin.,cellular,431.0,1
53.0,technician,cellular,35.0,0
30.0,services,cellular,648.0,1
28.0,technician,cellular,321.0,0
38.0,entrepreneur,cellular,71.0,0
52.0,entrepreneur,telephone,151.0,0
43.0,services,telephone,262.0,0
58.0,retired,telephone,28.0,0
38.0,services,telephone,48.0,0
33.0,blue-collar,cellular,93.0,0
24.0,technician,cellular,326.0,0
31.0,admin.,telephone,100.0,0
39.0,admin.,cellular,149.0,0
36.0,admin.,cellular,97.0,0
50.0,admin.,cellular,434.0,1
58.0,technician,cellular,103.0,0
36.0,services,cellular,468.0,0
34.0,admin.,cellular,134.0,0
66.0,admin.,cellular,222.0,1
39.0,management,cellular,102.0,0
49.0,blue-collar,telephone,75.0,0
39.0,services,telephone,218.0,0
33.0,blue-collar,cellular,95.0,0
56.0,technician,telephone,240.0,0
35.0,technician,cellular,1145.0,0
51.0,blue-collar,cellular,159.0,0
41.0,services,cellular,125.0,0
53.0,admin.,telephone,40.0,0
60.0,admin.,cellular,107.0,0
38.0,blue-collar,telephone,321.0,0
32.0,management,cellular,565.0,0
45.0,blue-collar,telephone,334.0,0
36.0,blue-collar,telephone,411.0,0
47.0,blue-collar,telephone,207.0,0
25.0,admin.,cellular,64.0,0
37.0,technician,telephone,98.0,0
37.0,admin.,cellular,123.0,0
26.0,services,telephone,11.0,0
46.0,management,cellular,378.0,0
56.0,blue-collar,cellular,132.0,0
48.0,management,cellular,373.0,0
32.0,blue-collar,telephone,181.0,0
28.0,blue-collar,cellular,98.0,0
54.0,admin.,cellular,84.0,0
59.0,services,telephone,231.0,0
58.0,technician,cellular,128.0,0
22.0,student,cellular,221.0,1
33.0,technician,cellular,110.0,0
33.0,services,telephone,58.0,0
34.0,blue-collar,telephone,294.0,0
47.0,services,cellular,362.0,0
37.0,services,cellular,331.0,0
44.0,admin.,cellular,85.0,0
42.0,blue-collar,cellular,442.0,0
35.0,admin.,telephone,100.0,0
33.0,admin.,cellular,180.0,0
60.0,blue-collar,cellular,89.0,0
45.0,entrepreneur,cellular,618.0,0
39.0,unemployed,telephone,136.0,0
55.0,retired,cellular,158.0,1
40.0,blue-collar,telephone,160.0,0
28.0,blue-collar,cellular,364.0,0
25.0,technician,cellular,519.0,0
51.0,entrepreneur,cellular,92.0,0
52.0,unemployed,cellular,115.0,0
29.0,blue-collar,cellular,87.0,0
51.0,admin.,cellular,41.0,0
32.0,technician,telephone,237.0,0
26.0,admin.,telephone,471.0,1
56.0,admin.,telephone,197.0,0
32.0,entrepreneur,telephone,107.0,0
31.0,admin.,cellular,337.0,0
43.0,technician,telephone,336.0,0
42.0,admin.,cellular,251.0,0
24.0,blue-collar,telephone,8.0,0
24.0,student,telephone,103.0,0
28.0,admin.,cellular,69.0,0
52.0,retired,cellular,525.0,0
38.0,admin.,telephone,137.0,0
56.0,blue-collar,telephone,52.0,0
46.0,services,telephone,153.0,0
50.0,services,telephone,369.0,0
77.0,retired,cellular,152.0,1
40.0,blue-collar,cellular,154.0,0
44.0,admin.,cellular,150.0,0
46.0,blue-collar,telephone,187.0,0
41.0,management,cellular,13.0,0
32.0,services,telephone,307.0,0
51.0,blue-collar,telephone,339.0,0
36.0,technician,cellular,452.0,0
31.0,admin.,cellular,627.0,1
31.0,technician,telephone,177.0,0
33.0,blue-collar,cellular,340.0,0
43.0,technician,telephone,58.0,0
35.0,admin.,telephone,95.0,0
51.0,admin.,cellular,283.0,0
61.0,retired,telephone,176.0,0
31.0,entrepreneur,telephone,383.0,0
56.0,blue-collar,telephone,1252.0,1
53.0,management,cellular,348.0,0
37.0,services,telephone,201.0,0
33.0,blue-collar,telephone,432.0,0
35.0,housemaid,telephone,122.0,0
40.0,technician,cellular,291.0,0
33.0,services,cellular,51.0,0
46.0,admin.,telephone,352.0,0
35.0,management,cellular,370.0,0
34.0,technician,cellular,420.0,0
37.0,services,telephone,139.0,0
47.0,blue-collar,cellular,82.0,0
44.0,technician,cellular,73.0,0
43.0,blue-collar,cellular,297.0,0
32.0,self-employed,cellular,561.0,1
35.0,admin.,telephone,355.0,0
50.0,admin.,cellular,95.0,0
51.0,services,telephone,267.0,0
28.0,blue-collar,cellular,307.0,1
47.0,blue-collar,cellular,84.0,0
39.0,admin.,cellular,312.0,0
47.0,technician,cellular,106.0,0
64.0,unemployed,cellular,604.0,0
59.0,services,cellular,362.0,0
40.0,blue-collar,cellular,171.0,0
35.0,admin.,telephone,60.0,0
31.0,blue-collar,telephone,251.0,0
36.0,services,telephone,49.0,0
33.0,admin.,cellular,110.0,0
39.0,services,cellular,187.0,0
33.0,admin.,cellular,313.0,0
40.0,blue-collar,telephone,405.0,0
26.0,blue-collar,telephone,83.0,0
40.0,blue-collar,telephone,294.0,0
30.0,technician,cellular,143.0,0
41.0,technician,cellular,348.0,0
53.0,technician,telephone,153.0,0
28.0,entrepreneur,telephone,733.0,1
33.0,blue-collar,cellular,720.0,1
33.0,admin.,cellular,72.0,0
33.0,admin.,cellular,100.0,0
41.0,admin.,telephone,234.0,1
48.0,admin.,cellular,85.0,0
40.0,housemaid,cellular,504.0,0
36.0,admin.,cellular,172.0,0
33.0,technician,telephone,114.0,0
37.0,services,telephone,227.0,0
34.0,admin.,cellular,165.0,0
55.0,blue-collar,cellular,80.0,0
37.0,admin.,cellular,171.0,0
46.0,management,cellular,143.0,0
29.0,admin.,cellular,728.0,0
45.0,services,cellular,301.0,0
43.0,entrepreneur,telephone,535.0,0
37.0,technician,cellular,102.0,0
32.0,management,cellular,78.0,0
32.0,entrepreneur,cellular,64.0,0
28.0,services,cellular,252.0,0
38.0,technician,telephone,574.0,0
47.0,admin.,cellular,1025.0,1
33.0,blue-collar,cellular,136.0,0
53.0,self-employed,cellular,84.0,0
60.0,technician,cellular,11.0,0
24.0,student,cellular,817.0,1
45.0,admin.,telephone,216.0,0
45.0,admin.,cellular,207.0,1
53.0,services,cellular,76.0,0
52.0,admin.,cellular,159.0,0
